time,U,V
158322,-10.982918,-0.41303444
158328,-8.40639,1.8365793
158334,-6.235944,4.919939
158340,-1.8488407,4.7657146
158346,4.3479185,4.5144615
158352,8.220663,5.3094883
158358,2.4773026,-9.41919
158364,0.6033344,-9.382836
158370,-6.795492,-4.4536915
158376,-8.000772,-5.893898
158382,-8.667921,-5.156025
158388,-7.5759287,-6.5948753
158394,-3.7022667,-6.7424107
158400,-2.1670504,-8.934551
158406,-2.190856,-7.6702595
158412,-2.250886,-7.556219
158418,-1.8712835,-6.3542013
158424,-2.2547684,-6.537525
158430,-2.6408672,-6.5165653
158436,-1.9528112,-7.6504316
158442,-0.23879337,-8.140415
158448,-2.2058172,-6.49179
158454,-3.2157946,-4.8921003
158460,-6.9958916,-4.4541883
158466,-9.892808,-3.3027058
158472,-10.414601,-2.5117989
158478,-9.604585,-2.5674458
158484,-10.1686125,-1.3914356
158490,-9.551287,-0.17986846
158496,-9.03311,0.65404606
158502,-8.013396,2.8697557
158508,-6.8317423,3.0656548
158514,-4.7151537,3.0107965
158520,-4.2657175,1.0533425
158526,-5.0224457,-2.3234453
158532,-9.056225,-2.0847473
158538,-9.93165,-5.7964525
158544,-11.124336,-4.2406425
158550,-10.087475,-2.18892
158556,-6.7092724,1.0367613
158562,-5.1236763,1.5771058
158568,-0.43189716,3.009471
158574,1.8296493,1.466027
158580,0.82280904,-1.7724047
158586,-0.7706442,-5.431448
158592,-8.387537,-4.7712145
158598,-10.077098,-4.18312
158604,-11.275448,-3.450097
158610,-10.606005,-3.487136
158616,-7.622547,-1.1700859
158622,-6.5689793,-4.0210705
158628,-7.252943,-5.101839
158634,-5.5913105,-5.565918
158640,-6.5019665,-5.839422
158646,-7.446389,-5.932687
158652,-8.999955,-4.595807
158658,-8.911095,-4.504654
158664,-10.213788,-4.7653704
158670,-10.71297,-3.8000603
158676,-10.38119,-2.849925
158682,-10.393517,-0.14369601
158688,-6.999279,4.5874043
158694,-2.9510603,5.127428
158700,1.4321,1.64141
158706,1.2883196,-1.9369631
158712,-0.6168988,-1.2688484
158718,1.4631205,-3.5837593
158724,0.6121138,-6.6787767
158730,-0.1660204,-6.9872046
158736,-2.5116339,-6.631998
158742,-4.4839106,-6.231208
158748,-5.51982,-5.761668
158754,-4.8308067,-5.8053493
158760,-5.4516687,-6.2777195
158766,-6.078103,-5.428606
158772,-5.339941,-6.246848
158778,-5.333723,-6.9953394
158784,-7.7968493,-6.868189
158790,-8.640078,-7.6336136
158796,-10.011473,-6.8502445
158802,-11.747776,-6.878665
158808,-11.862342,-6.2982035
158814,-11.286458,-6.0191965
158820,-11.96121,-5.395075
158826,-11.2753935,-4.929368
158832,-11.156909,-4.3022594
158838,-12.216957,-5.5251055
158844,-12.426888,-4.8684797
158850,-12.542193,-4.264388
158856,-12.415967,-3.248292
158862,-11.436328,-1.3397999
158868,-11.311462,0.98590606
158874,-9.766466,2.1215143
158880,-7.5852795,4.0355444
158886,-3.7934294,4.1431437
158892,-0.013977051,2.0084152
158898,2.1725616,-7.0519896
158904,-0.29056644,-9.962352
158910,-6.4021215,-6.6658735
158916,-8.7898445,-5.4857073
158922,-9.166348,-3.9303198
158928,-8.54184,-4.277733
158934,-7.4227343,-4.4225245
158940,-7.0525827,-5.9433947
158946,-5.994214,-5.2013874
158952,-5.2964144,-6.114896
158958,-4.561548,-7.464116
158964,-7.0105543,-8.936006
158970,-8.758641,-6.834298
158976,-10.3272,-7.6699123
158982,-11.985473,-6.7999287
158988,-12.964619,-5.326005
158994,-12.255485,-3.1499214
159000,-11.118714,-2.8937397
159006,-9.500344,-3.3451176
159012,-8.859582,-4.0422554
159018,-7.746257,-4.9060564
159024,-8.612369,-4.1250753
159030,-8.28308,-5.0472527
159036,-9.3387785,-4.764
159042,-10.087484,-3.3709393
159048,-10.729948,-1.943717
159054,-11.129826,-3.2046804
159060,-12.485637,-3.2039833
159066,-11.837871,-3.0263615
159072,-12.30246,-2.7449236
159078,-11.278381,-3.4547157
159084,-11.930538,-2.4636087
159090,-11.194787,-3.2144423
159096,-10.920145,-1.4838915
159102,-10.944964,-2.6289444
159108,-11.039772,-1.6146669
159114,-10.92217,-0.9784101
159120,-10.725905,-1.038127
159126,-10.084434,1.4072659
159132,-9.607982,0.589151
159138,-8.885095,-0.21862507
159144,-9.368716,-0.08692455
159150,-9.053854,-0.8810733
159156,-10.093449,-0.86921406
159162,-10.355687,-0.8652811
159168,-10.461099,-0.863245
159174,-10.308518,-2.2105827
159180,-10.959165,-2.0365229
159186,-9.335764,-2.5802803
159192,-8.592167,-2.2669144
159198,-6.49562,-3.4569454
159204,-6.8196735,-2.8054218
159210,-5.6756124,-2.1885834
159216,-7.1058435,-3.4811935
159222,-8.712401,-2.599433
159228,-8.722743,-2.1085844
159234,-8.593413,-3.4379463
159240,-8.02459,-3.2270927
159246,-5.609479,-4.9342184
159252,-3.6765442,-9.861106
159258,-5.6877804,-9.574343
159264,-9.256701,-8.3478365
159270,-10.81268,-7.7455473
159276,-11.696676,-6.9417095
159282,-11.321314,-6.5147333
159288,-10.332033,-6.8412743
159294,-10.326518,-4.4563417
159300,-11.639345,-3.9676523
159306,-10.214159,-1.7483845
159312,-9.903892,-2.5108547
159318,-9.74489,-1.966424
159324,-9.930876,-0.256827
159330,-9.301489,1.5787172
159336,-8.672706,-0.41148698
159342,-7.71346,0.9064358
159348,-8.281698,0.60296035
159354,-7.9321556,0.82112867
159360,-8.276974,-0.080801845
159366,-7.682188,-1.3071032
159372,-8.811684,-0.7824484
159378,-8.595274,-0.3513714
159384,-9.22653,-0.3144846
159390,-9.063927,-2.0808735
159396,-10.50383,-1.6769629
159402,-10.401759,-1.0667448
159408,-10.491705,0.7456369
159414,-9.619857,-0.23042703
159420,-10.61015,0.954201
159426,-9.293497,2.0520906
159432,-8.273419,2.3240242
159438,-6.9655905,0.5981603
159444,-7.349949,1.2515755
159450,-6.9156322,1.1836224
159456,-7.297715,0.87909883
159462,-7.621747,1.4177866
159468,-7.3273926,2.1633692
159474,-7.8914003,1.2561207
159480,-7.7393312,1.3152374
159486,-4.848504,2.1653051
159492,-5.4334087,1.3321056
159498,-5.026947,0.48822916
159504,-5.4156237,2.8523207
159510,-3.2125378,1.8004227
159516,-3.560279,1.6963625
159522,-4.0524855,1.9404173
159528,-4.670985,2.8748064
159534,-3.2483215,1.9866266
159540,-3.8002853,1.5311327
159546,-3.0364275,-0.0649606
159552,-3.0904255,-0.14646971
159558,-3.823722,0.62455124
159564,-5.14972,0.62713337
159570,-6.210677,1.1482551
159576,-5.9865437,0.86260855
159582,-6.452183,0.22003138
159588,-5.501175,-1.1491251
159594,-4.7093754,-1.0845757
159600,-5.0601854,-1.0056973
159606,-4.9172344,-3.61557
159612,-7.3657675,-4.267399
159618,-6.3265266,-5.588972
159624,-6.3766146,-3.613824
159630,-5.971405,-1.783905
159636,-5.9578466,-1.2207336
159642,-4.0332127,0.21153069
159648,-2.280818,2.147665
159654,2.8258848,2.4393044
159660,4.243205,1.8581262
159666,3.9870224,-1.9782295
159672,0.93484867,-2.682396
159678,0.69225734,-2.8266506
159684,-1.9122038,-2.8058243
159690,-3.1628952,0.41831177
159696,-2.2589788,2.488368
159702,-0.59162533,1.6441746
159708,-0.28523678,0.5762762
159714,1.4578304,0.5093784
159720,1.6636801,1.2942708
159726,5.0227823,2.2218208
159732,5.53539,1.3310348
159738,4.433213,-0.9264002
159744,2.7408323,-2.6856842
159750,0.5788336,-4.864908
159756,-2.7115955,-5.7260866
159762,-7.9542055,-5.4217443
159768,-10.543438,-5.392066
159774,-10.145354,-5.434781
159780,-11.445657,-3.1140203
159786,-10.923633,-3.7563267
159792,-9.411116,-2.5231295
159798,-8.908374,-3.4858007
159804,-8.831453,-0.53321224
159810,-6.6679106,-1.3496475
159816,-7.230747,-2.3734627
159822,-7.202139,-2.6872654
159828,-8.545754,-1.5033245
159834,-6.986435,-1.5805941
159840,-7.634618,-1.9238558
159846,-9.49812,-0.3948536
159852,-9.6358385,0.41442865
159858,-9.646169,0.7695519
159864,-8.919415,2.90652
159870,-4.2397747,4.360696
159876,-0.9565973,3.5980682
159882,2.1353493,1.3737221
159888,1.0865371,-4.087701
159894,-0.17657715,-3.25694
159900,-1.122117,-5.049696
159906,-3.1227264,-2.973628
159912,-4.480811,-3.90831
159918,-5.3892517,-3.3585958
159924,-7.686017,-4.2029057
159930,-8.609966,-4.17572
159936,-8.618134,-2.7605515
159942,-8.025266,-3.9736004
159948,-8.719146,-2.6711702
159954,-9.157198,-3.2038412
159960,-8.772433,-0.1948359
159966,-8.743948,1.0316339
159972,-8.426753,2.186286
159978,-7.5740824,3.1206484
159984,-7.376276,4.402461
159990,-5.582309,3.684533
159996,-6.41288,3.1448355
160002,-6.672697,2.3636198
160008,-6.3011036,3.7586613
160014,-3.4662685,1.4260588
160020,-5.785206,1.8899288
160026,-5.0216904,2.558589
160032,-3.5015316,3.3195362
160038,1.1528716,0.61847866
160044,-0.12785149,-1.230278
160050,0.5484288,-1.4020023
160056,0.6456194,-2.027995
160062,0.47452134,-4.738579
160068,-0.5946098,-4.4349585
160074,-2.4128504,-2.976369
160080,-2.8508072,-2.150835
160086,-1.9736948,-3.1383657
160092,-4.003578,-3.4655285
160098,-7.330657,-2.5027065
160104,-6.766384,-0.8809862
160110,-6.822365,-1.4355392
160116,-6.2684736,-2.066123
160122,-7.023134,0.5774493
160128,-4.465295,2.9028578
160134,-1.6001759,0.94669443
160140,-1.262577,-0.5887492
160146,-1.3653431,-0.57229424
160152,-2.3119411,-0.29657763
160158,-1.6425905,-1.5689135
160164,-2.204917,-4.1802435
160170,-2.6179028,-4.2301407
160176,-6.184376,-2.2943048
160182,-5.6919956,-2.2862396
160188,-5.8269157,-4.8289814
160194,-7.201419,-5.253048
160200,-5.8999367,-4.2360926
160206,-5.1087217,-5.6567554
160212,-5.273568,-6.629863
160218,-8.383558,-5.300352
160224,-9.566644,-4.073003
160230,-9.724243,-3.605524
160236,-8.880896,-2.1333609
160242,-7.770755,-1.9939079
160248,-7.378399,1.4465837
160254,-3.9757938,1.9611502
160260,-1.9291182,1.1058488
160266,0.0823431,1.0141296
160272,0.036793172,1.9116316
160278,2.8726292,1.7171125
160284,2.2105808,1.3997402
160290,3.7274227,-0.01007437
160296,3.4089346,0.88906443
160302,4.5342064,-0.44820976
160308,3.6911554,-3.4312363
160314,2.0372343,-4.0571194
160320,-1.298584,-2.306036
160326,-3.4343557,-2.698225
160332,-5.9452057,-2.1340828
160338,-7.9787846,-0.8713026
160344,-8.450358,1.1159493
160350,-8.324198,0.67477125
160356,-8.59681,1.6434889
160362,-5.441947,1.9159832
160368,-5.6052494,3.0677881
160374,-2.7245607,1.8092175
160380,-2.8660278,-0.18040359
160386,-2.7662907,-1.1991425
160392,-3.7312937,-1.3245859
160398,-3.5630426,-2.4702406
160404,-6.501068,-2.432932
160410,-8.10288,-1.3044891
160416,-7.610466,-0.048387527
160422,-5.80114,-1.8503656
160428,-6.817567,-1.8531065
160434,-5.8438225,-1.7927094
160440,-5.8942165,-1.2387571
160446,-4.108141,-1.0841026
160452,-3.4361048,-2.4852848
160458,-4.610133,-1.3453865
160464,-4.6392117,-0.3103153
160470,-4.2011204,-1.0998182
160476,-5.393158,-2.8591805
160482,-8.574298,-2.7365732
160488,-9.105169,-2.6320696
160494,-9.424666,-4.924594
160500,-10.377143,-5.1515236
160506,-10.090603,-4.5334835
160512,-9.199515,-4.6055145
160518,-8.6404505,-5.3474817
160524,-8.313344,-5.743641
160530,-6.935931,-6.2833443
160536,-8.594402,-5.696598
160542,-8.709278,-5.69324
160548,-8.770576,-4.948575
160554,-8.599282,-4.8786325
160560,-9.193335,-5.360408
160566,-8.122626,-2.9515877
160572,-7.6314516,-3.6414642
160578,-6.5631437,-1.8706684
160584,-6.610757,0.085775375
160590,-5.22801,-0.9248295
160596,-5.7363605,-1.4329634
160602,-4.829916,-0.48764843
160608,-4.36016,0.056161743
160614,-3.7715168,-2.9858065
160620,-5.3995914,-1.5854607
160626,-5.139825,1.5872421
160632,-3.6091986,3.5521793
160638,-0.54173756,1.582262
160644,-1.2772522,1.0443163
160650,0.75369745,-0.50564265
160656,0.791074,-1.6235819
160662,0.85819846,-2.1354637
160668,-0.408615,-3.34803
160674,-1.3479023,-2.7579184
160680,-3.6709518,0.9312804
160686,-2.7072725,1.489315
160692,-3.142518,0.49664366
160698,-1.9413023,0.9301401
160704,-0.50045013,0.8770657
160710,1.4596663,-2.2438421
160716,-1.456871,-3.0589075
160722,-1.373908,0.5469508
160728,-0.97074914,-1.9207983
160734,-1.722395,-3.2617512
160740,-4.5854826,-0.8917761
160746,-3.317851,0.4805042
160752,-3.0745058,-0.052001834
160758,-3.306201,-2.1823044
160764,-6.029583,1.0767632
160770,-5.5972548,3.3701105
160776,-5.1023884,4.646859
160782,-2.919901,4.054184
160788,-4.7807665,3.3189049
160794,-3.3801289,2.979269
160800,-4.941989,3.123435
160806,-2.430091,2.935278
160812,-4.3245344,2.5136747
160818,-4.5346985,2.1412268
160824,-5.396517,3.761075
160830,-3.5845003,2.1517134
160836,-4.5138426,1.9939051
160842,-3.7084932,0.79992306
160848,-2.944602,1.3346605
160854,-1.2319403,-0.40126342
160860,-2.8940496,0.11666131
160866,-2.0754309,-1.1207466
160872,-3.3938303,-1.1856651
160878,-3.43363,-2.4930143
160884,-7.1630945,-1.9142838
160890,-9.478756,-1.0267391
160896,-7.587104,1.7565689
160902,-5.5773735,0.7857386
160908,-4.952565,1.2037754
160914,-5.0619564,1.7411289
160920,-3.4075336,2.974636
160926,-1.3316126,1.2336016
160932,-1.0124063,2.2843313
160938,-1.855133,3.0396805
160944,-2.2187052,3.5993137
160950,0.3188709,1.3621788
160956,-1.940486,0.21487147
160962,-3.5215263,2.0138216
160968,-4.251176,2.8879728
160974,-3.7898407,1.2273684
160980,-5.10892,1.894742
160986,-5.0780754,1.9847317
160992,-4.4395943,2.3689728
160998,-1.2531595,0.51048934
161004,-2.1361752,0.43128413
161010,-2.0606232,0.81558394
161016,-1.3717556,1.4832878
161022,2.0345373,-1.6330347
161028,0.5921041,-1.767436
161034,0.06103915,-0.5222676
161040,1.4085426,0.25015396
161046,2.340436,-1.3581705
161052,2.1121998,-0.62098587
161058,1.0130892,-0.12670219
161064,0.7551365,1.8907089
161070,2.9551897,0.16758478
161076,2.1296358,-0.85593605
161082,2.7081223,0.45225292
161088,3.2669353,2.3874388
161094,5.9092684,0.32141387
161100,5.7721453,1.1436518
161106,5.379237,2.16641
161112,6.5176992,2.6395588
161118,7.270015,3.1318216
161124,8.105277,2.446786
161130,7.20945,2.6327686
161136,6.393279,2.1768904
161142,3.3549404,-2.572547
161148,-2.4746294,-0.58562946
161154,-2.8323784,-0.17477989
161160,-3.0074863,1.2825612
161166,-1.4709272,0.8044815
161172,-0.42131996,-1.7810001
161178,-5.798538,0.9131708
161184,-2.481165,3.6182127
161190,-2.1449957,-1.7581024
161196,-1.939825,-0.54254
161202,-1.8333521,0.014086116
161208,2.423439,2.4709635
161214,5.5503616,0.8635974
161220,4.7430544,-2.4840755
161226,1.2736655,-4.6385956
161232,-2.8102417,-3.200324
161238,-2.379652,-0.69770527
161244,-6.9438133,-1.1693211
161250,-7.519065,-3.0241976
161256,-10.046882,-3.6241932
161262,-11.671852,-6.579776
161268,-10.952333,-8.794646
161274,-11.199536,-7.676296
161280,-6.9003363,-8.561994
161286,-4.4610147,-9.024293
161292,-5.3147535,-6.1790285
161298,-4.2031164,-6.4840956
161304,-2.6698303,-7.00667
161310,-2.4435081,-8.119662
161316,-3.2524958,-5.617855
161322,-1.793148,-5.7121315
161328,-0.86999536,-5.497716
161334,0.43375218,-5.957608
161340,1.6216078,-3.8040056
161346,2.4527416,-3.3516054
161352,2.251566,-2.0450764
161358,2.3821058,-1.9997311
161364,1.2016973,-1.0894432
161370,0.17420751,-1.1071367
161376,-0.06818092,-0.9037247
161382,-0.040341873,-4.391406
161388,-1.7795839,0.3423611
161394,0.07599223,-0.1724577
161400,-0.28237188,-1.7409391
161406,-0.77612174,-0.32024384
161412,-1.2418165,3.4835835
161418,3.2236702,4.842284
161424,5.7438545,3.659752
161430,5.195836,3.8363771
161436,5.666359,4.806672
161442,4.682415,4.9457808
161448,3.6347904,7.443796
161454,6.6573544,7.250456
161460,6.5893316,5.22783
161466,4.709461,6.6069164
161472,4.5807333,11.038717
161478,5.8330564,6.7642937
161484,3.4829712,6.4508114
161490,7.2913685,7.511224
161496,7.8820944,6.431816
161502,7.071315,5.822795
161508,6.5983515,6.5799084
161514,5.5852013,7.069751
161520,5.8910437,6.8341722
161526,6.220127,4.9926043
161532,4.2561846,5.2035675
161538,5.0297003,5.6988306
161544,4.761073,6.162794
161550,4.2311134,4.732731
161556,4.400754,4.5963964
161562,2.5246716,6.0061245
161568,4.203063,5.9079266
161574,5.813673,4.2121477
161580,3.9763126,4.2471914
161586,2.996766,4.812005
161592,4.771534,4.1104536
161598,5.879204,3.200079
161604,5.394888,3.7429686
161610,5.8568897,4.1579475
161616,7.2377863,3.3002195
161622,7.9981375,2.8636942
161628,6.941146,4.0354233
161634,7.5239697,4.13498
161640,7.0900984,4.286131
161646,7.053649,4.5266933
161652,7.198023,3.3365746
161658,5.6199617,2.9069414
161664,5.8034515,3.4466562
161670,5.8781776,2.9490414
161676,4.580781,2.4788857
161682,4.4242487,2.7986612
161688,3.86203,3.1567621
161694,4.371623,0.7610625
161700,2.8156233,1.1451828
161706,2.3970852,2.2667456
161712,2.857685,3.5967302
161718,5.1128263,-0.5236101
161724,4.0139446,0.22747779
161730,1.6469164,0.08266133
161736,1.6538734,3.8795319
161742,3.6497927,2.4317684
161748,3.3920937,0.9500273
161754,2.652295,2.1885593
161760,1.519784,1.087332
161766,1.6044941,-0.8638134
161772,1.0123022,-2.0148668
161778,-2.3024826,-1.4090195
161784,-2.511281,-1.1445045
161790,-2.1429434,-2.9771376
161796,-2.1326704,-3.1490536
161802,-3.3396053,-4.31551
161808,-5.3749933,-3.1538076
161814,-3.806221,-4.4566355
161820,-3.640912,-4.1424
161826,-1.8297663,-3.8740797
161832,-2.1828308,-2.4619656
161838,-2.147337,-1.9128094
161844,-3.0424032,-0.31334114
161850,-1.3136997,1.295038
161856,-0.6239062,1.9402657
161862,1.4738344,0.8605578
161868,0.91820765,1.9021664
161874,-0.9525976,4.1545334
161880,0.8630289,4.9437475
161886,2.373982,2.7498817
161892,0.2610712,5.157652
161898,0.6211516,3.744441
161904,1.6093397,5.064171
161910,3.0268936,2.400422
161916,1.7075777,2.8052921
161922,0.19474924,4.2662354
161928,0.56767464,5.3320713
161934,2.4622316,4.5293665
161940,2.5424662,3.9837246
161946,1.3261116,2.2523193
161952,0.1455574,4.086961
161958,0.43614608,2.041021
161964,-1.9535122,3.0231218
161970,-1.339817,0.88753605
161976,-4.2002583,2.0926962
161982,-2.3429823,0.6110371
161988,-3.897787,-0.39001846
161994,-3.7473078,-1.7346363
162000,-3.380722,-2.5822687
162006,-1.5624876,-4.038307
162012,-1.0284386,-4.4679403
162018,0.034101367,-5.5224285
162024,2.200139,-5.0260496
162030,4.1852465,-4.01787
162036,6.378969,-1.3223257
162042,7.103615,-0.34703636
162048,6.4268017,2.367136
162054,7.099927,2.064824
162060,5.8701735,1.4332906
162066,4.242798,5.015999
162072,3.1849756,7.422982
162078,2.3047514,4.790457
162084,1.302045,5.6625223
162090,2.2111673,5.770482
162096,3.3981209,6.016716
162102,1.8449402,4.9678564
162108,0.24015355,6.878545
162114,2.513301,6.8308535
162120,3.1615095,8.132581
162126,5.304801,7.8327217
162132,5.408493,8.330362
162138,4.778324,8.011389
162144,4.126796,7.242303
162150,5.3155346,5.296479
162156,2.0800557,4.5442324
162162,0.11826265,3.9036493
162168,-1.5935078,2.9161358
162174,0.060097694,1.002198
162180,-3.601615,-0.22525483
162186,-5.0779877,2.6599426
162192,-4.8929577,3.6419477
162198,-2.0870972,1.6819401
162204,-3.180131,0.25044298
162210,-1.7532701,2.1285524
162216,-1.4202585,1.51478
162222,0.09339237,0.6444792
162228,-0.26425648,1.5096598
162234,1.0608145,2.8383417
162240,1.5514154,3.8126926
162246,3.7095213,0.23825163
162252,-0.30874014,0.29909188
162258,-0.18956822,0.7627859
162264,0.67934465,2.308136
162270,2.7719507,0.69376403
162276,1.3692513,1.513063
162282,4.533433,1.4655818
162288,2.1755333,3.8718348
162294,4.3825827,4.8262396
