14:50:00 04/04/2016 , 45 , 43 , 33 
15:00:00 04/04/2016 , 45 , 42 , 33 
15:10:00 04/04/2016 , 45 , 42 , 33 
15:20:00 04/04/2016 , 45 , 42 , 33 
15:30:00 04/04/2016 , 45 , 42 , 33 
15:40:00 04/04/2016 , 45 , 42 , 33 
15:50:00 04/04/2016 , 45 , 42 , 33 
16:00:00 04/04/2016 , 45 , 42 , 33 
16:10:00 04/04/2016 , 45 , 42 , 33 
16:20:00 04/04/2016 , 45 , 42 , 33 
16:30:00 04/04/2016 , 45 , 42 , 33 
16:40:00 04/04/2016 , 45 , 42 , 33 
16:50:00 04/04/2016 , 46 , 42 , 33 
17:00:00 04/04/2016 , 45 , 42 , 33 
17:10:00 04/04/2016 , 46 , 42 , 33 
17:20:00 04/04/2016 , 46 , 42 , 33 
17:30:00 04/04/2016 , 46 , 42 , 33 
